device_uuid,zone_label,lat,lng,grid_cell_id,safety_rating,time_context,is_night,created_at,tags
315ee9e5-a020-4d73-9b05-2168c3e9e8bc,Saket,28.539039,77.227219,ttnfm77,5,10,0,2026-04-27 10:59:03,very_safe
dca93f0a-5f0a-4896-8c06-c46501cdb1c0,Vasant Kunj,28.532449,77.159108,ttnf7f1,3,5,0,2026-04-18 05:20:53,"cctv_present,police_nearby"
00400dff-27b5-46d2-8e8e-310188d0bc86,Lajpat Nagar,28.580928,77.241164,ttnftdv,4,8,0,2026-04-08 08:25:38,"mixed_vibes,some_lighting"
30a0123d-93f1-450b-a8a9-41cdab7cd819,Dwarka,28.584162,77.019876,ttnf8es,2,4,1,2026-04-02 04:35:21,"no_cctv,dimly_lit,sparse_crowd"
94ab8b89-3e08-4e80-b7ec-e0161a4216bb,Dwarka,28.607957,77.04573,ttnf9py,3,21,0,2026-03-30 21:27:18,"mixed_vibes,moderate_crowd"
ffcea645-7147-4abc-abf3-070c30890bd3,Saket,28.517207,77.209439,ttnfhzq,4,10,0,2026-03-24 10:15:17,"security_present,very_safe"
64914512-2532-4c97-8a9f-e0d6191a841c,Saket,28.52603,77.208283,ttnfkcj,5,13,0,2026-05-18 13:17:21,security_present
ffbab714-8bc1-45e4-a0a2-744d6a8b9c0f,Lajpat Nagar,28.565529,77.259924,ttnfw04,2,0,1,2026-03-17 00:14:48,felt_followed
0998d7ba-c87a-46fe-9441-d10ddfab9f69,Lajpat Nagar,28.566363,77.259893,ttnfw06,2,4,1,2026-05-01 04:51:50,"mixed_vibes,moderate_crowd,some_lighting"
ac6b7ff7-96a9-4a9d-8e3e-41bbe4d766cf,Dwarka,28.599998,77.050916,ttnf9q6,4,18,0,2026-06-01 18:02:17,"heavy_crowd,very_safe"
166fd3fc-dabe-4855-a7a9-ffc5dce0880b,Saket,28.523367,77.21634,ttnfm0e,5,15,0,2026-04-06 15:33:48,"security_present,very_safe"
a4a80fcb-39b3-4bee-a416-74e2fddcdd41,Saket,28.52563,77.197279,ttnfk8v,4,14,0,2026-06-02 14:54:38,"cctv_present,well_lit"
d36873c8-a033-4eaf-9bff-9c1029bb4e73,Chandni Chowk,28.648476,77.23438,ttnfvx2,4,15,0,2026-04-18 15:22:15,"good_transport,security_present,heavy_crowd"
e36c3308-bc29-43d7-b254-2f85106601a1,Dwarka,28.579397,77.045129,ttnf94w,3,6,0,2026-05-06 06:38:21,"suspicious_activity,sparse_crowd"
08145112-304f-4f29-9393-73daa8e717ba,Chandni Chowk,28.664657,77.233432,ttngj6p,3,21,0,2026-03-26 21:50:07,"no_cctv,suspicious_activity"
c71c3f30-8c80-4fdd-9db0-5f9267d133ca,Connaught Place,28.624279,77.2308,ttnfv6v,4,6,0,2026-04-28 06:42:50,well_lit
530dfc9d-335b-47ff-b57e-5d60bc25cf9c,Saket,28.529979,77.216778,ttnfm1e,4,17,0,2026-05-17 17:50:24,"well_lit,security_present,heavy_crowd"
d3a5375b-f53a-4b36-a465-39e1908d644e,Saket,28.501824,77.209909,ttnfhuw,4,19,0,2026-04-02 19:02:25,"moderate_crowd,some_lighting,ok_transport"
2fb9fb72-0138-4174-8d3b-d00c062f2965,Saket,28.532922,77.223603,ttnfm62,2,4,1,2026-03-14 04:25:27,"dimly_lit,no_cctv,sparse_crowd"
82096c96-db81-4ac5-a743-3571a5400254,Karol Bagh,28.637262,77.202961,ttnfuv3,3,7,0,2026-05-18 07:18:12,moderate_crowd
92fe9917-68fd-4e2b-9333-05574cf13c54,Vasant Kunj,28.564733,77.133493,ttnfe0n,2,22,1,2026-05-20 22:10:44,"sparse_crowd,suspicious_activity,dimly_lit"
61464a39-9c3c-4303-9f7f-09b5978236b4,Connaught Place,28.636286,77.222876,ttnfvjp,4,15,0,2026-05-19 15:04:20,"police_nearby,cctv_present,well_lit"
864869ff-c496-440d-a810-52f77eea8b59,Karol Bagh,28.64863,77.185999,ttnfurm,3,17,0,2026-05-22 17:53:59,sparse_crowd
7bee8e12-c72e-4f12-bab1-e91a1ab595e7,Lajpat Nagar,28.574379,77.23755,ttnft9f,4,15,0,2026-05-21 15:12:49,ok_transport
d3abec1a-d9c1-42b1-adcf-e986c2c4eab0,Chandni Chowk,28.654462,77.237499,ttngj86,3,13,0,2026-03-20 13:49:10,"ok_transport,mixed_vibes"
140a86dd-6f9b-46f2-ae22-f5b99cd86e68,Rohini,28.728657,77.110032,ttng6tv,3,11,0,2026-05-04 11:55:13,"busy_market,well_lit"
86527239-9e35-45b9-af8e-1a99eb0b071d,Vasant Kunj,28.546602,77.151503,ttnf7su,3,19,0,2026-03-18 19:30:05,"some_lighting,moderate_crowd"
2adae4d5-ea42-419e-81ce-98c04cebbef2,Connaught Place,28.621394,77.227796,ttnfv67,4,18,0,2026-04-24 18:07:42,cctv_present
6eaa5d75-8e69-4102-8708-b2b0782c93fe,Vasant Kunj,28.543159,77.171508,ttnfkh4,4,12,0,2026-05-29 12:21:07,"well_lit,crowded,police_nearby"
3d262717-bd27-4875-a750-7e496903c214,Vasant Kunj,28.541045,77.149909,ttnf7ed,2,22,1,2026-03-20 22:04:13,"dark_street,poor_lighting"
ffcea645-7147-4abc-abf3-070c30890bd3,Rohini,28.709991,77.101428,ttng66r,3,5,0,2026-03-31 05:48:05,"moderate_crowd,mixed_vibes,ok_transport"
5d28cf98-dd78-4f74-a9f8-9e28c903ca4f,Connaught Place,28.619445,77.234874,ttnfvd0,2,4,1,2026-03-17 04:05:45,"no_cctv,sparse_crowd"
6f2931b5-f678-4c07-95da-9add91327c03,Vasant Kunj,28.537476,77.168831,ttnfk50,4,21,0,2026-04-11 21:01:34,mixed_vibes
69c946b0-0921-4485-9548-1bd4ecd884a1,Dwarka,28.603886,77.028368,ttnf8z4,2,2,1,2026-05-26 02:50:27,"dimly_lit,no_cctv,sparse_crowd"
6f2931b5-f678-4c07-95da-9add91327c03,Chandni Chowk,28.648181,77.228588,ttnfvrh,3,14,0,2026-06-04 14:19:53,"sparse_crowd,dimly_lit,suspicious_activity"
9f4d4899-4bb2-4e68-817f-13d0bff82ed4,Dwarka,28.579981,77.07017,ttnf9fb,3,7,0,2026-03-10 07:04:41,"police_nearby,cctv_present"
e1187849-ba7f-430b-aaca-c154b3fa2878,Saket,28.522498,77.215497,ttnfm06,5,10,0,2026-04-26 10:50:25,heavy_crowd
6d225b0d-3e04-4fd9-967b-b97e4aed7197,Chandni Chowk,28.660309,77.233112,ttngj3r,2,3,1,2026-05-11 03:07:09,"dark_street,felt_followed,isolated"
ad9e1503-e1ea-4e44-b995-322000817bf2,Saket,28.524903,77.218971,ttnfm0v,2,22,1,2026-05-22 22:50:49,"dark_street,no_people"
208f29de-ccc6-44e1-a658-b8afa02fb727,Vasant Kunj,28.535099,77.178416,ttnfk4x,2,3,1,2026-05-16 03:35:16,some_lighting
863224ea-f6cb-486c-9e50-338fc8ec13be,Dwarka,28.574079,77.056941,ttnf93z,3,21,0,2026-05-07 21:24:48,some_lighting
41097ec6-6df6-4e2c-a522-c69cbd40f84f,Lajpat Nagar,28.553648,77.240543,ttnfmwh,4,14,0,2026-05-09 14:48:58,"heavy_crowd,very_safe"
b85164d8-e887-46d3-99fd-238188bcd8d8,Dwarka,28.593406,77.039186,ttnf9j6,3,15,0,2026-05-03 15:40:41,"ok_transport,some_lighting"
19c8a21c-7b27-42d8-ac17-6f6dee5849d2,Rohini,28.701557,77.083082,ttng60f,3,21,0,2026-05-11 21:29:48,"sparse_crowd,suspicious_activity,no_cctv"
ce3afcc7-cd3f-46ed-ace0-edcb0b6c9ac0,Connaught Place,28.621625,77.221683,ttnfv4r,3,6,0,2026-05-25 06:22:45,sparse_crowd
e0b17672-0094-49f5-9964-829b550732da,Saket,28.524797,77.199695,ttnfk8z,2,3,1,2026-05-06 03:59:24,"dimly_lit,no_cctv"
086cc069-d62c-4820-afbb-00e23574281e,Vasant Kunj,28.560891,77.143061,ttnf7rm,3,2,1,2026-04-21 02:05:31,crowded
06b257a8-e00c-4260-be86-c6d6bf045a46,Dwarka,28.587038,77.038921,ttnf9h4,4,16,0,2026-04-27 16:33:44,"moderate_crowd,mixed_vibes,some_lighting"
93d47403-de8c-4711-88cc-f8d884712e3f,Saket,28.53065,77.207082,ttnfkcu,2,0,1,2026-04-22 00:10:55,"sparse_crowd,dimly_lit"
64e5104b-9a76-4ddb-a83c-8b4fba37bfd1,Saket,28.523418,77.188158,ttnfk2w,4,10,0,2026-03-14 10:44:44,"security_present,well_lit,heavy_crowd"
c9574c16-f711-41bc-8caf-90ab35cde756,Vasant Kunj,28.55538,77.155086,ttnf7wq,4,15,0,2026-04-25 15:02:30,"well_lit,police_nearby,busy_market"
45fc78f4-edad-4f1b-8053-72e6d60e6886,Karol Bagh,28.653057,77.183414,ttngh25,4,12,0,2026-03-31 12:44:55,"police_nearby,busy_market"
6f544f34-6933-4b43-8d06-1eefefe9cf51,Saket,28.515442,77.221593,ttnfjpp,4,12,0,2026-05-15 12:09:17,cctv_present
bfd04c72-9acc-4556-8490-bf8e3cf34f20,Connaught Place,28.613768,77.206158,ttnfubg,4,12,0,2026-03-13 12:38:32,"very_safe,good_transport,well_lit"
3623d1bb-b7b3-461d-af52-84f50aa1d96d,Vasant Kunj,28.562766,77.165389,ttnf7zw,4,16,0,2026-04-21 16:12:09,crowded
58d9d1ec-7e93-47b2-9486-91a6e0d2c0c8,Rohini,28.699544,77.119952,ttng6bt,2,2,1,2026-03-25 02:39:30,"isolated,no_people,dark_street"
6d600a89-1c90-4468-add0-4bb8e4033041,Dwarka,28.598356,77.049257,ttnf9q1,4,16,0,2026-03-22 16:26:07,"some_lighting,ok_transport,moderate_crowd"
42aab8f9-0e5c-4aca-805e-64bf898e7fd8,Dwarka,28.595258,77.052513,ttnf9me,2,23,1,2026-03-28 23:35:44,"some_lighting,ok_transport"
9211ce30-28e6-457f-a6b1-dd7555b3d06f,Connaught Place,28.636557,77.23866,ttnfvt5,4,9,0,2026-04-04 09:59:20,police_nearby
2fdce25d-b505-4ebd-a2a8-0744250d39f8,Chandni Chowk,28.654641,77.229688,ttngj2k,1,4,1,2026-03-24 04:12:19,"poor_lighting,dark_street"
81cddb6c-50bb-423b-b649-52c1730bdb45,Lajpat Nagar,28.555331,77.243181,ttnfmwq,4,11,0,2026-03-25 11:03:40,"police_nearby,crowded,cctv_present"
dca93f0a-5f0a-4896-8c06-c46501cdb1c0,Lajpat Nagar,28.586329,77.253545,ttnftgy,4,11,0,2026-04-30 11:34:12,"well_lit,good_transport"
c0f2a851-0d2a-471f-9717-72289c2b5557,Chandni Chowk,28.651851,77.23124,ttnfvry,3,11,0,2026-04-12 11:29:05,"mixed_vibes,ok_transport"
227db123-c3ba-4460-9ea9-1699e1559f4b,Karol Bagh,28.638936,77.181209,ttnfum9,4,17,0,2026-04-16 17:30:58,well_lit
ba4e6a9c-f51e-456f-94f9-f85d0780208e,Lajpat Nagar,28.569194,77.238755,ttnft8g,4,11,0,2026-05-11 11:34:22,"busy_market,cctv_present"
39c75d82-536e-4fb0-ad23-0a1594089140,Saket,28.514054,77.211498,ttnfhyz,3,23,1,2026-04-30 23:15:50,"cctv_present,police_nearby,busy_market"
64d95551-1795-44b6-96e4-3f9b2a3422f2,Lajpat Nagar,28.566877,77.228024,ttnft27,3,21,0,2026-04-14 21:27:41,no_cctv
b9c032a7-f0df-4ed3-a2ae-e8f7309bc1fc,Connaught Place,28.610749,77.211,ttnfubr,5,18,0,2026-05-06 18:14:54,"good_transport,very_safe"
3e5f2963-4af1-40f6-8604-a72be1591725,Rohini,28.681864,77.076335,ttng1vm,4,16,0,2026-03-16 16:19:56,"mixed_vibes,some_lighting,ok_transport"
efba9c96-66fd-467c-89c3-260a1bacfd89,Lajpat Nagar,28.57899,77.242723,ttnftdw,4,17,0,2026-03-18 17:29:14,"well_lit,heavy_crowd"
3e5f2963-4af1-40f6-8604-a72be1591725,Dwarka,28.588384,77.043362,ttnf9hm,2,3,1,2026-04-12 03:59:31,mixed_vibes
03465891-f506-47b4-97d7-ee38433720f8,Connaught Place,28.620122,77.22081,ttnfv4n,4,11,0,2026-03-08 11:16:16,well_lit
b9c032a7-f0df-4ed3-a2ae-e8f7309bc1fc,Saket,28.523193,77.199026,ttnfk8q,2,4,1,2026-03-14 04:20:08,"isolated,poor_lighting,dark_street"
7b9d674f-a88e-4c2d-8109-df3d089e7d28,Karol Bagh,28.645824,77.178625,ttnfunz,4,12,0,2026-03-14 12:25:04,"mixed_vibes,moderate_crowd"
dbf34987-494a-4cdd-93bd-f3af33a4d0da,Karol Bagh,28.647838,77.188504,ttnfurn,4,18,0,2026-04-09 18:32:25,"well_lit,police_nearby"
28513131-ae3e-4897-ab17-48fc2fb76046,Lajpat Nagar,28.563377,77.244252,ttnfmxz,3,5,0,2026-04-08 05:18:08,"sparse_crowd,no_cctv,suspicious_activity"
8e425dd9-6b15-4878-92ce-fe90d86bccd7,Connaught Place,28.630715,77.219008,ttnfvhj,4,21,0,2026-03-21 21:13:51,very_safe
58946507-8ab6-49c5-8ae6-72477f3eaa9a,Lajpat Nagar,28.577131,77.24963,ttnftf7,3,6,0,2026-05-10 06:43:28,"moderate_crowd,mixed_vibes"
6f2931b5-f678-4c07-95da-9add91327c03,Lajpat Nagar,28.577246,77.235223,ttnftd2,3,23,1,2026-05-21 23:50:26,cctv_present
360cdd00-2c1a-4627-b8bc-49d84f87720b,Connaught Place,28.626414,77.223236,ttnfv72,4,15,0,2026-05-26 15:01:50,"mixed_vibes,some_lighting,ok_transport"
b85164d8-e887-46d3-99fd-238188bcd8d8,Saket,28.531215,77.199814,ttnfk9z,5,14,0,2026-05-19 14:15:36,"police_nearby,well_lit,crowded"
5b196105-604f-4d64-89bc-6b5571c83dd0,Rohini,28.712662,77.089291,ttng64y,4,15,0,2026-05-07 15:52:45,crowded
6fad586b-1761-44ab-8634-c931716c0fe5,Dwarka,28.598835,77.045632,ttnf9nq,4,14,0,2026-05-18 14:54:48,busy_market
53815367-5f09-40a6-8879-a9361f5d1a92,Vasant Kunj,28.528387,77.152491,ttnf79k,4,20,0,2026-04-05 20:21:23,mixed_vibes
f3e78950-37ba-4df6-9f6f-9c513325b0d7,Rohini,28.734652,77.105339,ttng6wf,2,1,1,2026-04-12 01:11:39,"no_cctv,sparse_crowd,suspicious_activity"
34f64d60-863d-49c0-8fff-b520e8abf25c,Lajpat Nagar,28.590704,77.229261,ttnftku,2,22,1,2026-04-08 22:56:26,"suspicious_activity,no_cctv,dimly_lit"
ddb777d4-6d98-498d-b08f-340ade193933,Dwarka,28.60261,77.010519,ttnf8qv,3,5,0,2026-05-02 05:16:59,ok_transport
f7a9e133-87ab-48c9-9d9b-b3b4776664d2,Rohini,28.704097,77.111337,ttng69q,2,20,0,2026-05-22 20:52:29,"no_cctv,sparse_crowd"
371b100b-0970-4fbf-9b02-4bfdff8b559c,Dwarka,28.60383,77.03481,ttnf8zp,3,6,0,2026-04-12 06:45:54,"mixed_vibes,moderate_crowd,ok_transport"
81bc9c44-2ad2-4404-a52d-0b24c88f5d1c,Rohini,28.718647,77.095028,ttng6k4,1,22,1,2026-05-28 22:26:46,"dimly_lit,suspicious_activity,sparse_crowd"
905afeac-94f7-4a80-bebd-8357ab1440d6,Karol Bagh,28.650259,77.186567,ttnfurt,4,9,0,2026-04-07 09:09:31,"police_nearby,well_lit"
bbb0a2ab-0a5f-449d-806a-bb364c0787ee,Rohini,28.688191,77.124476,ttng5n8,1,22,1,2026-04-10 22:15:45,"isolated,dark_street"
e0b17672-0094-49f5-9964-829b550732da,Rohini,28.704772,77.117722,ttng6ce,2,7,0,2026-04-22 07:46:51,"moderate_crowd,mixed_vibes"
652282ca-d313-487a-860a-3471c217d8f1,Dwarka,28.606726,77.032449,ttnf8zt,4,12,0,2026-03-30 12:07:22,"cctv_present,well_lit"
64914512-2532-4c97-8a9f-e0d6191a841c,Connaught Place,28.643661,77.221734,ttnfvnr,4,12,0,2026-04-10 12:53:24,"some_lighting,ok_transport,moderate_crowd"
1dff86dd-c8f2-4901-825b-d3b3f5d084a9,Lajpat Nagar,28.557291,77.248189,ttnfmyd,4,18,0,2026-03-22 18:45:15,well_lit
77378c5f-5ef6-4a2a-afa6-e0d1cd87578f,Chandni Chowk,28.648016,77.243852,ttnfvxp,3,17,0,2026-04-19 17:37:59,well_lit
58d9d1ec-7e93-47b2-9486-91a6e0d2c0c8,Connaught Place,28.639638,77.215989,ttnfvjd,4,17,0,2026-03-21 17:20:05,crowded
a9417565-4ebd-4cbe-8dd2-36383114822e,Lajpat Nagar,28.580348,77.22788,ttnft6g,3,12,0,2026-04-27 12:30:10,some_lighting
2bc40229-8762-4e70-a868-a0d0f4689518,Karol Bagh,28.644407,77.188376,ttnfuqw,4,9,0,2026-05-21 09:48:17,"security_present,good_transport"
10be2306-a317-48a7-9b6f-b230c006c7c5,Connaught Place,28.653857,77.205995,ttnghb7,2,3,1,2026-03-23 03:55:33,"ok_transport,some_lighting,moderate_crowd"
594058cc-b1fb-4600-a234-90664702da1a,Karol Bagh,28.634827,77.176456,ttnfuhy,3,5,0,2026-05-11 05:08:05,"moderate_crowd,some_lighting,ok_transport"
c79c5129-8783-4b79-91b7-8aca4b24f3e5,Vasant Kunj,28.555875,77.15057,ttnf7w7,4,17,0,2026-04-12 17:45:07,"cctv_present,police_nearby"
451e0bef-abcc-4993-b5aa-ba3fe3db33df,Chandni Chowk,28.654927,77.237103,ttngj86,3,11,0,2026-04-11 11:20:07,"busy_market,well_lit,police_nearby"
9b4a7854-d2b8-48f5-826e-a33dfbb0fc7b,Lajpat Nagar,28.566119,77.245741,ttnftb2,3,21,0,2026-05-05 21:12:57,"crowded,busy_market"
849cd196-82f6-448c-bed6-ebce0991a8fb,Vasant Kunj,28.551423,77.152532,ttnf7ts,4,17,0,2026-05-05 17:47:03,"good_transport,security_present"
1538c9ed-9acd-419d-9d43-9859a43950e3,Vasant Kunj,28.543004,77.160603,ttnf7u4,4,21,0,2026-05-30 21:26:57,very_safe
c8d205ee-39a8-4bf6-8d9e-7d6c42158da7,Connaught Place,28.640182,77.208776,ttnfuvv,4,14,0,2026-04-24 14:16:00,"well_lit,heavy_crowd,good_transport"
569b3c0a-18be-4f73-851b-631721a050db,Vasant Kunj,28.508753,77.165855,ttnf5vy,3,4,1,2026-05-19 04:19:48,"sparse_crowd,no_cctv"
eb515ad7-474c-4df3-bd39-9d094682b15e,Connaught Place,28.640777,77.2187,ttnfvju,2,2,1,2026-05-28 02:22:46,"no_people,felt_followed"
eeaed3c3-5898-452b-94ee-bc3568429e00,Saket,28.527183,77.200957,ttnfkc0,4,8,0,2026-05-06 08:52:20,crowded
0a03fdbd-07ea-4389-a113-533086e4c490,Saket,28.529502,77.215132,ttnfm1d,4,8,0,2026-03-22 08:55:39,police_nearby
ca13005c-85bb-4dba-ad54-2ad4d3c80ed8,Connaught Place,28.632065,77.241612,ttnfvsm,4,9,0,2026-03-24 09:19:31,"very_safe,heavy_crowd"
404eac59-2370-45e7-b4e2-e454e6b1211a,Dwarka,28.570208,77.048281,ttnf930,4,9,0,2026-05-21 09:18:48,"crowded,police_nearby"
86527239-9e35-45b9-af8e-1a99eb0b071d,Karol Bagh,28.640156,77.199698,ttnfutz,4,16,0,2026-05-24 16:32:39,"mixed_vibes,ok_transport,moderate_crowd"
42f01e63-0c0d-487b-a5d5-aeacb60c1f59,Karol Bagh,28.636085,77.177561,ttnfujn,3,12,0,2026-04-22 12:26:22,mixed_vibes
b4dcdcf4-5875-476a-b9f4-6746fe93e904,Connaught Place,28.625168,77.219358,ttnfv5j,4,8,0,2026-06-03 08:56:07,moderate_crowd
ac6b7ff7-96a9-4a9d-8e3e-41bbe4d766cf,Vasant Kunj,28.537854,77.150675,ttnf7e5,4,17,0,2026-05-07 17:20:47,"cctv_present,busy_market,crowded"
e3d2e475-4914-436c-9f4e-e6333a51b379,Karol Bagh,28.650091,77.188478,ttnfurw,3,21,0,2026-03-19 21:57:09,"mixed_vibes,moderate_crowd,some_lighting"
64e5104b-9a76-4ddb-a83c-8b4fba37bfd1,Rohini,28.724924,77.112103,ttng6tp,2,23,1,2026-06-01 23:20:00,ok_transport
92fe9917-68fd-4e2b-9333-05574cf13c54,Vasant Kunj,28.541105,77.182864,ttnfk7d,4,7,0,2026-05-12 07:10:44,cctv_present
fa6d3157-9ac8-4661-9c67-3f9ac1ae8e13,Lajpat Nagar,28.572617,77.23401,ttnft92,4,9,0,2026-03-25 09:52:58,"well_lit,busy_market"
652282ca-d313-487a-860a-3471c217d8f1,Connaught Place,28.634065,77.222055,ttnfvhx,4,9,0,2026-06-05 09:36:44,heavy_crowd
add5ff4a-2e1d-4e85-92f4-3155bc69050e,Chandni Chowk,28.650699,77.22258,ttnfvpx,1,22,1,2026-03-24 22:39:28,dark_street
f72869f1-3735-4e28-85d9-c20bbd219d75,Dwarka,28.59331,77.040957,ttnf9j7,4,13,0,2026-05-28 13:53:44,"well_lit,security_present,heavy_crowd"
0998d7ba-c87a-46fe-9441-d10ddfab9f69,Vasant Kunj,28.56275,77.166594,ttnf7zw,4,19,0,2026-05-22 19:31:31,cctv_present
55603346-a3ea-4a66-95bb-680c78fe22e0,Vasant Kunj,28.537311,77.162811,ttnf7gh,3,2,1,2026-04-25 02:45:20,well_lit
3171cb5e-934c-4056-8152-c5780da852ff,Connaught Place,28.644171,77.202762,ttnfuy9,4,21,0,2026-05-20 21:22:37,security_present
4b67657d-8cff-4dc5-9c36-10d9b63b1653,Vasant Kunj,28.532727,77.157566,ttnf7f0,3,23,1,2026-05-01 23:55:39,cctv_present
c25d66d2-0ad7-4375-886f-14e135188969,Karol Bagh,28.652256,77.190378,ttnfuxb,3,15,0,2026-05-31 15:32:07,mixed_vibes
eca86451-ac12-412a-92e5-3d97ab2750e9,Karol Bagh,28.648792,77.187639,ttnfurq,2,7,0,2026-04-29 07:40:01,no_cctv
b1f6ebf3-60ec-4523-bcdb-0cd2a8b4ccb8,Connaught Place,28.635343,77.228039,ttnfvkg,2,22,1,2026-05-03 22:58:50,"isolated,poor_lighting"
d7030b5e-1dc1-417b-9468-a0c61754439f,Connaught Place,28.62669,77.241084,ttnfvem,4,19,0,2026-03-15 19:22:25,"very_safe,well_lit,good_transport"
379df577-06c0-421b-bf82-79ac94829da8,Lajpat Nagar,28.587307,77.256993,ttnfwh0,4,14,0,2026-04-13 14:48:21,"security_present,heavy_crowd"
81cddb6c-50bb-423b-b649-52c1730bdb45,Karol Bagh,28.658125,77.21098,ttnghcp,3,17,0,2026-06-03 17:33:05,"some_lighting,mixed_vibes,moderate_crowd"
1e3e9f11-7405-4605-9bda-e1fa81fda921,Vasant Kunj,28.541519,77.147709,ttnf7ec,4,14,0,2026-05-21 14:53:57,well_lit
86527239-9e35-45b9-af8e-1a99eb0b071d,Saket,28.51924,77.196571,ttnfhxu,4,5,0,2026-05-31 05:16:53,police_nearby
880a8c6a-e261-4715-a1c6-56061a457f6f,Rohini,28.705805,77.106698,ttng69e,3,12,0,2026-03-28 12:31:20,cctv_present
aa0f6085-fcea-49e1-b9b6-774164ef4696,Vasant Kunj,28.54741,77.157551,ttnf7ub,5,10,0,2026-04-20 10:41:27,"heavy_crowd,very_safe,well_lit"
5a4325da-ee70-4e20-8775-1b87b13d7fab,Karol Bagh,28.653232,77.208263,ttnghbj,3,5,0,2026-04-14 05:16:33,"mixed_vibes,moderate_crowd,some_lighting"
2f275ea3-5728-49d3-9516-37724c6ac1be,Rohini,28.712781,77.115415,ttng6g1,3,8,0,2026-03-11 08:15:05,some_lighting
dbb3e17d-f5ea-420b-a505-435bac514e97,Dwarka,28.594771,77.023382,ttnf8tw,2,3,1,2026-03-26 03:00:20,"felt_followed,no_people"
04c2a08a-d3a7-4fe5-83fa-4e90eed3f5db,Karol Bagh,28.633761,77.211728,ttnfuux,2,23,1,2026-03-14 23:41:08,"isolated,poor_lighting,no_people"
cc7a6ef7-2892-45e0-b80e-7d76f8834364,Dwarka,28.584654,77.037365,ttnf958,1,2,1,2026-03-09 02:08:59,"felt_followed,no_people,poor_lighting"
0ab184ca-5ba8-4166-a26c-60a2afef78c2,Saket,28.526957,77.212104,ttnfm10,2,2,1,2026-03-27 02:10:47,dimly_lit
75c7f7e3-e169-4bbc-9d8a-41b3a51af0bd,Connaught Place,28.638269,77.234444,ttnfvt2,2,3,1,2026-04-02 03:46:16,"no_cctv,sparse_crowd,suspicious_activity"
f7b539b9-1292-46cc-9ec8-5bb33fb9e7b3,Lajpat Nagar,28.582707,77.235591,ttnfte3,4,14,0,2026-05-02 14:33:55,"police_nearby,crowded,cctv_present"
ad1075e4-1cc4-4874-b972-f403f12d905a,Dwarka,28.605662,77.040623,ttnf9pe,3,21,0,2026-05-26 21:58:43,"suspicious_activity,no_cctv,sparse_crowd"
4c4f3486-7795-4c3a-afd1-f6c73cf4275a,Rohini,28.702175,77.087184,ttng61j,3,19,0,2026-03-22 19:35:44,"moderate_crowd,some_lighting"
4ac7dba9-d718-44bf-8c72-b672479a98f5,Lajpat Nagar,28.550769,77.243384,ttnfmtw,3,5,0,2026-06-03 05:48:25,no_cctv
2063eda7-6874-4001-b35b-7fb550badbf0,Chandni Chowk,28.648552,77.238423,ttnfvx7,3,14,0,2026-05-11 14:07:04,"ok_transport,moderate_crowd,some_lighting"
77378c5f-5ef6-4a2a-afa6-e0d1cd87578f,Dwarka,28.588165,77.05032,ttnf9k6,4,13,0,2026-04-10 13:06:13,"busy_market,well_lit"
42f01e63-0c0d-487b-a5d5-aeacb60c1f59,Lajpat Nagar,28.581375,77.228847,ttnft7h,4,10,0,2026-06-05 10:52:58,"heavy_crowd,well_lit,good_transport"
7aae42c1-1cc4-4378-be28-fd6d2f3a356d,Lajpat Nagar,28.560454,77.245509,ttnfmz2,4,9,0,2026-04-25 09:02:44,"crowded,well_lit,cctv_present"
58d9d1ec-7e93-47b2-9486-91a6e0d2c0c8,Dwarka,28.596475,77.061449,ttnf9tf,4,13,0,2026-03-31 13:55:37,"well_lit,busy_market,crowded"
624b4c3f-2b9c-4534-a120-0f6201e4d742,Karol Bagh,28.660572,77.191869,ttngh93,4,11,0,2026-04-30 11:17:06,busy_market
53815367-5f09-40a6-8879-a9361f5d1a92,Saket,28.527534,77.209911,ttnfkcq,5,17,0,2026-05-01 17:54:25,"good_transport,very_safe"
86527239-9e35-45b9-af8e-1a99eb0b071d,Dwarka,28.571524,77.043811,ttnf91m,4,11,0,2026-04-19 11:59:48,busy_market
140a86dd-6f9b-46f2-ae22-f5b99cd86e68,Connaught Place,28.633985,77.221286,ttnfvhw,4,17,0,2026-05-21 17:50:31,busy_market
f4eac37b-7ceb-49a1-b684-391fa1a25cf6,Rohini,28.691159,77.084737,ttng4p5,2,3,1,2026-03-12 03:17:24,"no_people,dark_street"
2809ab5e-caf5-4a66-a911-bfea63f56257,Dwarka,28.588817,77.073543,ttnf9u7,4,14,0,2026-05-30 14:05:38,some_lighting
00e51488-42ed-4aaf-9664-d87026ea958d,Vasant Kunj,28.535169,77.171787,ttnfk4d,5,9,0,2026-05-21 09:09:18,security_present
c6d161c0-339b-4116-9584-5c3c2fc466c3,Saket,28.540347,77.207055,ttnfkgs,4,10,0,2026-03-27 10:50:56,"busy_market,crowded,cctv_present"
4dcc63e0-b841-4ee4-9699-0d11bb7e11ab,Connaught Place,28.624702,77.221828,ttnfv4z,4,18,0,2026-05-13 18:42:59,"cctv_present,police_nearby"
b6b87276-8f4f-44a1-9dba-987cb207ac6d,Lajpat Nagar,28.56965,77.235109,ttnft8b,2,1,1,2026-04-28 01:21:47,"dimly_lit,suspicious_activity,sparse_crowd"
